tau_d,blending,noise_delta,run,error_envelope,error_outside_switch,error_spike_windowed,error_spike_instant,num_switches,avg_time_between_switches,switch_rate,J,J_raw
0.1,True,0.0,7,1.3316267474887187,0.28186617086878557,1.3316267474887187,1.3301178850490352,10,1.9711111111111113,0.5,0.11765134453098154,0.36224712243025026
0.1,False,0.0,8,1.2309178958537206,0.2952141170329904,1.2177585006941944,1.1048898947709282,9,2.165,0.45,0.2898665427331926,0.2769250576704126
0.1,True,0.0,8,1.2309178958537206,0.29528530444014245,1.2177585006941944,1.1048898947709282,9,2.165,0.45,0.05104725244534776,0.2769250576704126
0.1,False,0.0,9,1.0256639944266863,0.26598055183794755,1.0256639944266863,1.0242833776015021,10,1.9577777777777778,0.5,0.2292184659062228,0.22060879058251073
0.1,True,0.0,9,1.0256639944266863,0.26545932917253773,1.0256639944266863,1.0242833776015021,10,1.9577777777777778,0.5,0.07985018553252293,0.2307391476971262
0.1,False,0.01,0,1.5234531569628054,0.2775827874122148,1.5234531569628054,1.4581618600965633,10,1.9511111111111115,0.5,0.40686187358464676,0.40966107798064605
0.1,True,0.01,0,1.5234531569628054,0.27699317911214083,1.5234531569628054,1.4581618600965633,10,1.9511111111111115,0.5,0.08829364493494854,0.4153269501780134
0.1,False,0.01,1,0.8543303787725577,0.2725994730086997,0.7109493715020855,0.6999916312356854,9,2.165,0.45,0.28326960531828416,0.2754067544895221
0.1,True,0.01,1,0.8543303787725577,0.2726363119133113,0.7109493715020855,0.6999916312356854,9,2.165,0.45,0.04426714301576747,0.27542191353038714
0.1,False,0.01,2,0.6283151011420182,0.26058570211861376,0.5333187422016497,0.5304766191717559,9,2.1825,0.45,0.21998531630864845,0.21251181322309007
0.1,True,0.01,2,0.6283151011420182,0.26061061667788193,0.5333187422016497,0.5304766191717559,9,2.1825,0.45,0.03975848290210645,0.21244959415815395
0.1,False,0.01,3,1.4181470448794449,0.2876298699363837,1.4181470448794449,1.4181470448794449,10,1.9577777777777778,0.5,0.3898184786170069,0.3721994963527755
0.1,True,0.01,3,1.4171767172918202,0.2868610876935004,1.4171767172918202,1.4171767172918202,10,1.9577777777777778,0.5,0.10651479007709952,0.39322120253198584
0.1,False,0.01,4,0.7726604427606188,0.27346474383581765,0.7301855107695052,0.7270099739845346,9,2.18,0.45,0.2603810906165532,0.2527730624633117
0.1,True,0.01,4,0.7726604427606188,0.2734615292924407,0.7301855107695052,0.7270099739845346,9,2.18,0.45,0.048874756380854735,0.2527237118438035
0.1,False,0.01,5,1.2586782034985815,0.28961545562565016,1.2236846041472722,1.087538366985151,9,2.165,0.45,0.2175876004341738,0.2055532218390188
0.1,True,0.01,5,1.2586782034985815,0.2896203832651161,1.2236846041472722,1.087538366985151,9,2.165,0.45,0.041531830473535286,0.2055532218390188
0.1,False,0.01,6,0.8397266381836551,0.2883460753449934,0.3840070814805699,0.3655092940423814,8,2.2942857142857145,0.4,0.23549063555423191,0.2249524416053103
0.1,True,0.01,6,0.8397266381836551,0.28837095993677947,0.3840070814805699,0.3655092940423814,8,2.2942857142857145,0.4,0.013358440944643815,0.2249524416053103
0.1,False,0.01,7,1.4553215662147778,0.3185921126930291,1.4479570907167791,1.3768398191179985,9,2.1675000000000004,0.45,0.38937485447410225,0.37721334857149946
0.1,True,0.01,7,1.4553215662147778,0.31863004385325405,1.4479570907167791,1.3768398191179985,9,2.1675000000000004,0.45,0.07515145218499134,0.37719030179429885
0.1,False,0.01,8,0.9706194287973338,0.2652834759220366,0.9706194287973338,0.961178649759283,10,1.9555555555555557,0.5,0.2271635736886182,0.2138866693642764
0.1,True,0.01,8,0.9706194287973338,0.26483237765669926,0.9706194287973338,0.961178649759283,10,1.9555555555555557,0.5,0.07389148701130303,0.21418993286415575
0.1,False,0.01,9,1.1538118916145401,0.29527080649146853,1.1538118916145401,1.1433757913398206,9,2.1900000000000004,0.45,0.329786382825227,0.32300404560688006
0.1,True,0.01,9,1.1538118916145401,0.2953036322173684,1.1538118916145401,1.1433757913398206,9,2.1900000000000004,0.45,0.07056723754077418,0.32251547219729504
0.1,False,0.02,0,1.1074722936617347,0.26885086595864605,1.1074722936617347,1.097117564087246,10,1.9444444444444444,0.5,0.4477339293424023,0.4351017842476436
0.1,True,0.02,0,1.1074722936617347,0.2685224550429349,1.1074722936617347,1.097117564087246,10,1.9444444444444444,0.5,0.08394668530356789,0.443494264097176
0.1,False,0.02,1,0.9242280999780108,0.2658115269134331,0.9242280999780108,0.923349843181384,10,1.948888888888889,0.5,0.3000461432595016,0.291316444785232
0.1,True,0.02,1,0.9258682548817894,0.2653882716865978,0.9258682548817894,0.9250805666694193,10,1.948888888888889,0.5,0.08777162972199079,0.2916361533069164
0.1,False,0.02,2,1.0991395584165993,0.26642032366417967,1.0991395584165993,1.0513259687212206,10,1.9511111111111115,0.5,0.2790201062193467,0.26095360701941483
0.1,True,0.02,2,1.0991395584165993,0.26600309025552815,1.0991395584165993,1.0513259687212206,10,1.9511111111111115,0.5,0.07300386624948561,0.2664274328440012
0.1,False,0.02,3,1.0572828777056416,0.2872646047662709,0.9826265383918114,0.9811498925396538,9,2.1875,0.45,0.2997990686025865,0.2958218685552889
0.1,True,0.02,3,1.0572828777056416,0.2873305085938173,0.9826265383918114,0.9811498925396538,9,2.1875,0.45,0.06629522366024823,0.29574728598561584
0.1,False,0.02,4,0.7275489824975406,0.28141845479742533,0.3813002966958228,0.35547760404502127,8,2.308571428571429,0.4,0.22302343166836575,0.2159875954510417
